StoreID,FranchiseOwner,Region,SurveyWeek,FiscalYear,FiscalQuarter,FiscalMonth,TotalResponses,TopBoxResponses,OSAT_TopBox_Pct,FoodQuality_Score,Service_Score,Cleanliness_Score,ValueScore
#8059,Meridian Restaurants,Southeast,2024-01-15,2024,Q1,1,35,26,74.9,4.14,4.16,4.33,4.16
#8059,Meridian Restaurants,Southeast,2024-01-29,2024,Q1,1,37,28,75.5,4.25,4.12,4.23,4.04
#8059,Meridian Restaurants,Southeast,2024-02-05,2024,Q1,2,33,25,75.7,4.31,4.27,4.33,4.2
#8059,Meridian Restaurants,Southeast,2024-02-12,2024,Q1,2,33,24,74.0,4.39,4.11,4.27,3.99
#8059,Meridian Restaurants,Southeast,2024-02-19,2024,Q1,2,30,23,75.4,4.15,4.18,4.2,3.93
#8059,Meridian Restaurants,Southeast,2024-02-26,2024,Q1,2,39,29,74.3,4.4,4.18,4.23,4.12
#8059,Meridian Restaurants,Southeast,2024-03-04,2024,Q1,3,30,23,77.0,4.24,4.12,4.19,4.12
#8059,Meridian Restaurants,Southeast,2024-03-11,2024,Q1,3,32,24,74.5,4.16,4.15,4.32,4.17
#8059,Meridian Restaurants,Southeast,2024-03-18,2024,Q1,3,37,28,75.3,4.34,4.26,4.18,4.09
#8059,Meridian Restaurants,Southeast,2024-03-25,2024,Q1,3,31,23,75.0,4.33,4.19,4.43,3.96
#8059,Meridian Restaurants,Southeast,2024-04-08,2024,Q2,4,38,28,73.9,4.29,4.31,4.19,3.94
#8059,Meridian Restaurants,Southeast,2024-04-15,2024,Q2,4,34,25,74.2,4.35,4.17,4.37,4.11
#8059,Meridian Restaurants,Southeast,2024-04-22,2024,Q2,4,31,24,77.2,4.19,4.28,4.43,4.13
#8059,Meridian Restaurants,Southeast,2024-04-29,2024,Q2,4,30,22,74.9,4.22,4.26,4.3,3.94
#8059,Meridian Restaurants,Southeast,2024-05-06,2024,Q2,5,35,26,74.2,4.19,4.35,4.35,4.02
#8059,Meridian Restaurants,Southeast,2024-05-13,2024,Q2,5,32,25,76.7,4.27,4.31,4.32,4.07
#8059,Meridian Restaurants,Southeast,2024-05-20,2024,Q2,5,36,27,74.4,4.3,4.16,4.43,4.16
#8059,Meridian Restaurants,Southeast,2024-05-27,2024,Q2,5,36,27,73.8,4.38,4.31,4.28,4.09
#8059,Meridian Restaurants,Southeast,2024-06-03,2024,Q2,6,37,28,76.7,4.35,4.3,4.35,4.1
#8059,Meridian Restaurants,Southeast,2024-06-10,2024,Q2,6,32,24,75.2,4.16,4.14,4.31,4.2
#8059,Meridian Restaurants,Southeast,2024-06-17,2024,Q2,6,39,30,76.3,4.31,4.32,4.38,3.94
#8059,Meridian Restaurants,Southeast,2024-06-24,2024,Q2,6,33,25,74.8,4.26,4.16,4.34,4.17
#8059,Meridian Restaurants,Southeast,2024-07-08,2024,Q3,7,32,24,74.4,4.41,4.08,4.42,4.14
#8059,Meridian Restaurants,Southeast,2024-07-15,2024,Q3,7,34,25,74.2,4.4,4.1,4.4,4.1
#8059,Meridian Restaurants,Southeast,2024-07-22,2024,Q3,7,32,24,74.2,4.22,4.24,4.26,4.2
#8059,Meridian Restaurants,Southeast,2024-08-05,2024,Q3,8,35,26,74.0,4.21,4.17,4.37,4.16
#8059,Meridian Restaurants,Southeast,2024-08-19,2024,Q3,8,38,29,75.8,4.13,4.16,4.18,4.1
#8059,Meridian Restaurants,Southeast,2024-08-26,2024,Q3,8,33,25,75.2,4.31,4.29,4.32,4.08
#8059,Meridian Restaurants,Southeast,2024-09-02,2024,Q3,9,30,22,73.8,4.34,4.37,4.24,4.0
#8059,Meridian Restaurants,Southeast,2024-09-09,2024,Q3,9,37,28,75.2,4.35,4.31,4.38,4.07
#8059,Meridian Restaurants,Southeast,2024-09-16,2024,Q3,9,38,29,75.9,4.14,4.22,4.39,4.17
#8059,Meridian Restaurants,Southeast,2024-10-07,2024,Q4,10,31,23,75.8,4.36,4.26,4.45,4.21
#8059,Meridian Restaurants,Southeast,2024-10-28,2024,Q4,10,37,28,74.7,4.35,4.14,4.4,3.96
#8059,Meridian Restaurants,Southeast,2024-11-04,2024,Q4,11,38,29,75.3,4.38,4.11,4.46,3.94
#8059,Meridian Restaurants,Southeast,2024-11-11,2024,Q4,11,33,25,77.0,4.17,4.36,4.22,3.97
#8059,Meridian Restaurants,Southeast,2024-12-02,2024,Q4,12,32,24,76.2,4.4,4.15,4.2,4.17
#8059,Meridian Restaurants,Southeast,2024-12-09,2024,Q4,12,31,24,77.2,4.24,4.09,4.25,4.04
#8059,Meridian Restaurants,Southeast,2024-12-16,2024,Q4,12,34,26,76.7,4.13,4.31,4.36,4.1
#8059,Meridian Restaurants,Southeast,2024-12-23,2024,Q4,12,32,24,75.6,4.22,4.34,4.25,4.18
#8059,Meridian Restaurants,Southeast,2024-12-30,2024,Q4,12,38,29,75.6,4.19,4.3,4.32,4.1
#8059,Meridian Restaurants,Southeast,2025-01-06,2025,Q1,1,33,25,74.8,4.41,4.12,4.18,3.94
#8059,Meridian Restaurants,Southeast,2025-01-20,2025,Q1,1,36,27,76.2,4.35,4.31,4.26,4.2
#8059,Meridian Restaurants,Southeast,2025-01-27,2025,Q1,1,38,29,76.9,4.28,4.22,4.32,3.92
#8059,Meridian Restaurants,Southeast,2025-02-03,2025,Q1,2,31,23,74.5,4.18,4.35,4.34,4.09
#8059,Meridian Restaurants,Southeast,2025-02-17,2025,Q1,2,38,29,77.0,4.14,4.29,4.37,3.99
#8059,Meridian Restaurants,Southeast,2025-02-24,2025,Q1,2,35,26,75.1,4.32,4.21,4.44,4.09
#8059,Meridian Restaurants,Southeast,2025-03-03,2025,Q1,3,33,25,76.3,4.4,4.1,4.16,3.99
#8059,Meridian Restaurants,Southeast,2025-03-10,2025,Q1,3,33,24,74.0,4.13,4.11,4.43,3.99
#8059,Meridian Restaurants,Southeast,2025-03-31,2025,Q1,3,37,28,74.6,4.35,4.12,4.3,4.02
#8059,Meridian Restaurants,Southeast,2025-04-07,2025,Q2,4,39,30,77.1,4.28,4.11,4.46,4.07
#8059,Meridian Restaurants,Southeast,2025-04-21,2025,Q2,4,38,29,76.0,4.23,4.34,4.28,4.1
#8059,Meridian Restaurants,Southeast,2025-05-05,2025,Q2,5,37,28,75.1,4.23,4.12,4.27,4.2
#8059,Meridian Restaurants,Southeast,2025-05-12,2025,Q2,5,31,23,74.5,4.27,4.14,4.44,4.08
#8059,Meridian Restaurants,Southeast,2025-05-26,2025,Q2,5,38,29,75.1,4.27,4.11,4.33,3.97
#8059,Meridian Restaurants,Southeast,2025-06-02,2025,Q2,6,39,29,73.9,4.4,4.18,4.33,4.14
#8059,Meridian Restaurants,Southeast,2025-06-16,2025,Q2,6,30,23,76.9,4.29,4.1,4.41,4.1
#8059,Meridian Restaurants,Southeast,2025-06-23,2025,Q2,6,38,29,76.0,4.14,4.3,4.22,4.08
#8059,Meridian Restaurants,Southeast,2025-06-30,2025,Q2,6,29,22,76.5,4.41,4.12,4.33,3.92
#8059,Meridian Restaurants,Southeast,2025-07-07,2025,Q3,7,33,25,74.4,4.22,4.1,4.29,3.94
#8059,Meridian Restaurants,Southeast,2025-07-14,2025,Q3,7,38,29,75.5,4.12,4.13,4.24,4.07
#8059,Meridian Restaurants,Southeast,2025-07-21,2025,Q3,7,38,29,75.3,4.14,4.35,4.18,4.13
#8059,Meridian Restaurants,Southeast,2025-07-28,2025,Q3,7,31,23,74.4,4.3,4.14,4.42,4.01
#8059,Meridian Restaurants,Southeast,2025-08-04,2025,Q3,8,34,26,76.0,4.34,4.36,4.16,4.2
#8059,Meridian Restaurants,Southeast,2025-08-11,2025,Q3,8,33,25,74.6,4.3,4.1,4.25,4.07
#8059,Meridian Restaurants,Southeast,2025-08-18,2025,Q3,8,32,25,76.6,4.24,4.17,4.33,4.09
#8059,Meridian Restaurants,Southeast,2025-08-25,2025,Q3,8,36,27,76.2,4.32,4.29,4.34,4.1
#8059,Meridian Restaurants,Southeast,2025-09-08,2025,Q3,9,36,27,74.9,4.19,4.32,4.45,3.95
#8059,Meridian Restaurants,Southeast,2025-09-15,2025,Q3,9,31,23,74.3,4.27,4.24,4.18,4.06
#8059,Meridian Restaurants,Southeast,2025-09-22,2025,Q3,9,30,23,75.5,4.13,4.3,4.18,3.97
#8059,Meridian Restaurants,Southeast,2025-09-29,2025,Q3,9,37,28,74.7,4.41,4.27,4.4,4.17
#8059,Meridian Restaurants,Southeast,2025-10-06,2025,Q4,10,37,29,77.1,4.13,4.36,4.33,4.16
#8059,Meridian Restaurants,Southeast,2025-10-13,2025,Q4,10,38,29,77.0,4.24,4.22,4.39,3.93
#8059,Meridian Restaurants,Southeast,2025-10-20,2025,Q4,10,33,25,74.8,4.18,4.18,4.18,4.13
#8059,Meridian Restaurants,Southeast,2025-10-27,2025,Q4,10,34,25,74.0,4.12,4.08,4.19,4.17
#8059,Meridian Restaurants,Southeast,2025-11-03,2025,Q4,11,32,24,74.6,4.22,4.26,4.25,3.93
#8059,Meridian Restaurants,Southeast,2025-11-10,2025,Q4,11,36,28,76.4,4.12,4.19,4.33,4.17
#8059,Meridian Restaurants,Southeast,2025-11-17,2025,Q4,11,39,29,75.0,4.3,4.08,4.32,3.98
#8059,Meridian Restaurants,Southeast,2025-12-01,2025,Q4,12,31,23,73.9,4.27,4.33,4.19,4.19
#8059,Meridian Restaurants,Southeast,2025-12-08,2025,Q4,12,31,23,75.6,4.17,4.3,4.19,4.2
#8059,Meridian Restaurants,Southeast,2025-12-22,2025,Q4,12,33,24,73.9,4.25,4.32,4.19,4.02
#8059,Meridian Restaurants,Southeast,2025-12-29,2025,Q4,12,36,27,75.4,4.14,4.35,4.36,4.04
#8059,Meridian Restaurants,Southeast,2026-01-05,2026,Q1,1,36,27,74.0,4.35,4.14,4.45,4.0
#8059,Meridian Restaurants,Southeast,2026-01-12,2026,Q1,1,34,25,73.9,4.29,4.25,4.27,4.09
#8059,Meridian Restaurants,Southeast,2026-01-19,2026,Q1,1,32,24,74.5,4.16,4.1,4.16,4.1
#8059,Meridian Restaurants,Southeast,2026-01-26,2026,Q1,1,34,26,77.2,4.36,4.09,4.26,4.09
#8059,Meridian Restaurants,Southeast,2026-02-02,2026,Q1,2,39,29,74.9,4.3,4.36,4.4,3.94
#8059,Meridian Restaurants,Southeast,2026-03-02,2026,Q1,3,30,22,74.6,4.41,4.14,4.43,4.18
#8059,Meridian Restaurants,Southeast,2026-03-16,2026,Q1,3,32,24,76.5,4.19,4.09,4.25,4.09
#8059,Meridian Restaurants,Southeast,2026-03-23,2026,Q1,3,33,25,75.4,4.41,4.12,4.34,4.14
#8059,Meridian Restaurants,Southeast,2026-03-30,2026,Q1,3,30,23,75.3,4.2,4.15,4.22,4.04
#8059,Meridian Restaurants,Southeast,2026-04-06,2026,Q2,4,35,26,74.2,4.33,4.33,4.44,4.12
#8059,Meridian Restaurants,Southeast,2026-04-13,2026,Q2,4,31,24,75.9,4.31,4.17,4.31,4.12
#8059,Meridian Restaurants,Southeast,2026-04-20,2026,Q2,4,32,25,77.0,4.4,4.22,4.38,4.06
#8059,Meridian Restaurants,Southeast,2026-04-27,2026,Q2,4,30,22,74.0,4.2,4.18,4.25,3.94
#8059,Meridian Restaurants,Southeast,2026-05-04,2026,Q2,5,31,23,75.3,4.17,4.22,4.28,3.96
#8059,Meridian Restaurants,Southeast,2026-05-11,2026,Q2,5,36,27,75.5,4.39,4.35,4.24,4.03
#8059,Meridian Restaurants,Southeast,2026-05-18,2026,Q2,5,31,24,76.6,4.41,4.21,4.35,4.12
#8059,Meridian Restaurants,Southeast,2026-05-25,2026,Q2,5,32,24,74.4,4.23,4.28,4.3,4.21
#8060,Meridian Restaurants,Southeast,2024-01-08,2024,Q1,1,41,33,80.4,4.43,4.48,4.37,4.34
#8060,Meridian Restaurants,Southeast,2024-01-15,2024,Q1,1,44,35,79.4,4.63,4.54,4.44,4.22
#8060,Meridian Restaurants,Southeast,2024-01-22,2024,Q1,1,40,33,82.0,4.34,4.53,4.65,4.35
#8060,Meridian Restaurants,Southeast,2024-01-29,2024,Q1,1,38,30,80.2,4.5,4.59,4.56,4.23
#8060,Meridian Restaurants,Southeast,2024-02-05,2024,Q1,2,39,32,82.1,4.58,4.34,4.61,4.24
#8060,Meridian Restaurants,Southeast,2024-02-12,2024,Q1,2,43,34,79.9,4.36,4.34,4.59,4.4
#8060,Meridian Restaurants,Southeast,2024-02-19,2024,Q1,2,42,34,80.5,4.34,4.55,4.45,4.31
#8060,Meridian Restaurants,Southeast,2024-03-04,2024,Q1,3,35,29,81.5,4.41,4.32,4.57,4.31
#8060,Meridian Restaurants,Southeast,2024-03-18,2024,Q1,3,42,34,82.0,4.43,4.47,4.51,4.42
#8060,Meridian Restaurants,Southeast,2024-03-25,2024,Q1,3,42,35,82.2,4.44,4.55,4.49,4.18
#8060,Meridian Restaurants,Southeast,2024-04-01,2024,Q2,4,37,29,79.1,4.46,4.44,4.5,4.19
#8060,Meridian Restaurants,Southeast,2024-04-08,2024,Q2,4,36,29,79.9,4.63,4.36,4.55,4.29
#8060,Meridian Restaurants,Southeast,2024-04-15,2024,Q2,4,36,30,82.1,4.47,4.58,4.46,4.18
#8060,Meridian Restaurants,Southeast,2024-04-29,2024,Q2,4,35,28,79.2,4.63,4.48,4.55,4.3
#8060,Meridian Restaurants,Southeast,2024-05-06,2024,Q2,5,41,33,80.8,4.47,4.34,4.59,4.17
#8060,Meridian Restaurants,Southeast,2024-05-27,2024,Q2,5,41,33,79.5,4.43,4.43,4.45,4.16
#8060,Meridian Restaurants,Southeast,2024-06-03,2024,Q2,6,37,30,80.8,4.58,4.45,4.56,4.41
#8060,Meridian Restaurants,Southeast,2024-06-10,2024,Q2,6,40,32,78.9,4.46,4.38,4.5,4.42
#8060,Meridian Restaurants,Southeast,2024-06-17,2024,Q2,6,41,33,80.1,4.46,4.32,4.48,4.25
#8060,Meridian Restaurants,Southeast,2024-06-24,2024,Q2,6,36,28,79.1,4.34,4.41,4.6,4.21
#8060,Meridian Restaurants,Southeast,2024-07-01,2024,Q3,7,44,35,78.9,4.53,4.46,4.49,4.27
#8060,Meridian Restaurants,Southeast,2024-07-08,2024,Q3,7,38,30,80.2,4.57,4.61,4.53,4.25
#8060,Meridian Restaurants,Southeast,2024-07-29,2024,Q3,7,35,29,81.6,4.37,4.45,4.65,4.35
#8060,Meridian Restaurants,Southeast,2024-08-05,2024,Q3,8,36,29,81.2,4.57,4.52,4.55,4.21
#8060,Meridian Restaurants,Southeast,2024-08-12,2024,Q3,8,37,29,79.2,4.35,4.37,4.48,4.39
#8060,Meridian Restaurants,Southeast,2024-08-19,2024,Q3,8,41,33,80.5,4.35,4.5,4.48,4.24
#8060,Meridian Restaurants,Southeast,2024-09-02,2024,Q3,9,40,32,81.2,4.54,4.32,4.44,4.3
#8060,Meridian Restaurants,Southeast,2024-09-23,2024,Q3,9,35,28,80.8,4.49,4.38,4.65,4.27
#8060,Meridian Restaurants,Southeast,2024-09-30,2024,Q3,9,38,31,80.5,4.41,4.39,4.46,4.29
#8060,Meridian Restaurants,Southeast,2024-10-07,2024,Q4,10,37,30,80.7,4.44,4.47,4.44,4.42
#8060,Meridian Restaurants,Southeast,2024-10-14,2024,Q4,10,39,32,82.3,4.39,4.5,4.47,4.15
#8060,Meridian Restaurants,Southeast,2024-10-21,2024,Q4,10,38,30,79.2,4.35,4.35,4.55,4.2
#8060,Meridian Restaurants,Southeast,2024-10-28,2024,Q4,10,39,31,79.3,4.62,4.5,4.55,4.25
#8060,Meridian Restaurants,Southeast,2024-11-18,2024,Q4,11,44,36,82.3,4.42,4.45,4.55,4.16
#8060,Meridian Restaurants,Southeast,2024-11-25,2024,Q4,11,42,34,81.2,4.46,4.57,4.5,4.29
#8060,Meridian Restaurants,Southeast,2024-12-02,2024,Q4,12,40,32,80.2,4.55,4.49,4.63,4.43
#8060,Meridian Restaurants,Southeast,2024-12-09,2024,Q4,12,41,33,81.4,4.53,4.42,4.43,4.28
#8060,Meridian Restaurants,Southeast,2024-12-16,2024,Q4,12,38,31,82.0,4.38,4.41,4.64,4.4
#8060,Meridian Restaurants,Southeast,2024-12-30,2024,Q4,12,40,32,81.1,4.54,4.38,4.62,4.33
#8060,Meridian Restaurants,Southeast,2025-01-06,2025,Q1,1,36,29,81.6,4.51,4.41,4.66,4.15
#8060,Meridian Restaurants,Southeast,2025-01-13,2025,Q1,1,44,36,81.1,4.63,4.39,4.46,4.18
#8060,Meridian Restaurants,Southeast,2025-01-20,2025,Q1,1,44,35,79.4,4.61,4.47,4.58,4.27
#8060,Meridian Restaurants,Southeast,2025-01-27,2025,Q1,1,43,34,79.7,4.34,4.48,4.39,4.2
#8060,Meridian Restaurants,Southeast,2025-02-03,2025,Q1,2,42,34,81.4,4.57,4.44,4.44,4.36
#8060,Meridian Restaurants,Southeast,2025-02-10,2025,Q1,2,39,31,80.5,4.62,4.53,4.5,4.23
#8060,Meridian Restaurants,Southeast,2025-02-24,2025,Q1,2,37,29,79.4,4.51,4.44,4.56,4.17
#8060,Meridian Restaurants,Southeast,2025-03-10,2025,Q1,3,42,34,80.1,4.46,4.46,4.43,4.2
#8060,Meridian Restaurants,Southeast,2025-03-17,2025,Q1,3,41,33,81.6,4.42,4.43,4.41,4.42
#8060,Meridian Restaurants,Southeast,2025-03-24,2025,Q1,3,37,30,81.8,4.49,4.43,4.54,4.35
#8060,Meridian Restaurants,Southeast,2025-03-31,2025,Q1,3,42,34,82.0,4.63,4.31,4.53,4.23
#8060,Meridian Restaurants,Southeast,2025-04-07,2025,Q2,4,36,29,79.5,4.45,4.39,4.55,4.29
#8060,Meridian Restaurants,Southeast,2025-04-14,2025,Q2,4,38,31,80.3,4.61,4.52,4.67,4.2
#8060,Meridian Restaurants,Southeast,2025-04-28,2025,Q2,4,43,34,79.3,4.5,4.6,4.53,4.39
#8060,Meridian Restaurants,Southeast,2025-05-19,2025,Q2,5,40,32,81.2,4.47,4.5,4.38,4.19
#8060,Meridian Restaurants,Southeast,2025-05-26,2025,Q2,5,39,31,79.2,4.52,4.54,4.47,4.2
#8060,Meridian Restaurants,Southeast,2025-06-16,2025,Q2,6,44,35,79.3,4.45,4.4,4.65,4.23
#8060,Meridian Restaurants,Southeast,2025-06-23,2025,Q2,6,44,36,81.7,4.56,4.51,4.53,4.39
#8060,Meridian Restaurants,Southeast,2025-07-14,2025,Q3,7,37,29,79.0,4.38,4.32,4.56,4.28
#8060,Meridian Restaurants,Southeast,2025-07-21,2025,Q3,7,42,34,82.1,4.47,4.46,4.51,4.39
#8060,Meridian Restaurants,Southeast,2025-07-28,2025,Q3,7,38,31,82.1,4.56,4.32,4.52,4.19
#8060,Meridian Restaurants,Southeast,2025-08-04,2025,Q3,8,42,33,79.4,4.41,4.44,4.5,4.43
#8060,Meridian Restaurants,Southeast,2025-08-11,2025,Q3,8,41,33,80.9,4.58,4.57,4.44,4.4
#8060,Meridian Restaurants,Southeast,2025-08-18,2025,Q3,8,36,29,79.4,4.34,4.31,4.55,4.4
#8060,Meridian Restaurants,Southeast,2025-08-25,2025,Q3,8,43,35,82.1,4.38,4.57,4.52,4.29
#8060,Meridian Restaurants,Southeast,2025-09-01,2025,Q3,9,39,32,81.6,4.42,4.39,4.49,4.26
#8060,Meridian Restaurants,Southeast,2025-09-08,2025,Q3,9,39,32,82.0,4.41,4.4,4.39,4.37
#8060,Meridian Restaurants,Southeast,2025-09-15,2025,Q3,9,39,31,79.2,4.35,4.56,4.58,4.14
#8060,Meridian Restaurants,Southeast,2025-09-22,2025,Q3,9,35,29,81.7,4.39,4.56,4.59,4.23
#8060,Meridian Restaurants,Southeast,2025-10-06,2025,Q4,10,38,31,81.3,4.51,4.59,4.44,4.43
#8060,Meridian Restaurants,Southeast,2025-10-13,2025,Q4,10,43,35,82.0,4.39,4.51,4.59,4.38
#8060,Meridian Restaurants,Southeast,2025-10-27,2025,Q4,10,41,33,80.9,4.49,4.56,4.44,4.22
#8060,Meridian Restaurants,Southeast,2025-11-03,2025,Q4,11,40,32,80.7,4.5,4.39,4.6,4.31
#8060,Meridian Restaurants,Southeast,2025-11-10,2025,Q4,11,42,34,80.9,4.48,4.37,4.4,4.22
#8060,Meridian Restaurants,Southeast,2025-11-24,2025,Q4,11,44,36,80.9,4.42,4.53,4.48,4.15
#8060,Meridian Restaurants,Southeast,2025-12-08,2025,Q4,12,43,35,80.4,4.63,4.54,4.65,4.14
#8060,Meridian Restaurants,Southeast,2025-12-15,2025,Q4,12,41,33,79.5,4.35,4.52,4.53,4.22
#8060,Meridian Restaurants,Southeast,2025-12-29,2025,Q4,12,38,30,79.2,4.49,4.61,4.55,4.24
#8060,Meridian Restaurants,Southeast,2026-01-12,2026,Q1,1,35,28,80.0,4.45,4.54,4.52,4.35
#8060,Meridian Restaurants,Southeast,2026-01-19,2026,Q1,1,44,36,81.7,4.63,4.5,4.5,4.17
#8060,Meridian Restaurants,Southeast,2026-02-02,2026,Q1,2,44,35,79.2,4.45,4.49,4.55,4.22
#8060,Meridian Restaurants,Southeast,2026-02-09,2026,Q1,2,36,29,80.0,4.46,4.45,4.51,4.2
#8060,Meridian Restaurants,Southeast,2026-02-16,2026,Q1,2,35,28,80.8,4.39,4.51,4.54,4.31
#8060,Meridian Restaurants,Southeast,2026-02-23,2026,Q1,2,38,31,81.1,4.39,4.45,4.54,4.16
#8060,Meridian Restaurants,Southeast,2026-03-02,2026,Q1,3,41,33,79.6,4.35,4.5,4.65,4.26
#8060,Meridian Restaurants,Southeast,2026-03-09,2026,Q1,3,41,32,79.1,4.52,4.49,4.42,4.15
#8060,Meridian Restaurants,Southeast,2026-03-16,2026,Q1,3,38,30,80.2,4.5,4.42,4.52,4.36
#8060,Meridian Restaurants,Southeast,2026-03-23,2026,Q1,3,39,31,79.5,4.48,4.45,4.47,4.26
#8060,Meridian Restaurants,Southeast,2026-03-30,2026,Q1,3,43,34,80.2,4.54,4.43,4.6,4.2
#8060,Meridian Restaurants,Southeast,2026-04-06,2026,Q2,4,38,30,79.6,4.58,4.61,4.44,4.2
#8060,Meridian Restaurants,Southeast,2026-04-13,2026,Q2,4,37,30,80.8,4.55,4.56,4.38,4.19
#8060,Meridian Restaurants,Southeast,2026-04-20,2026,Q2,4,36,29,81.0,4.46,4.35,4.48,4.28
#8060,Meridian Restaurants,Southeast,2026-04-27,2026,Q2,4,43,34,80.0,4.57,4.34,4.42,4.35
#8060,Meridian Restaurants,Southeast,2026-05-11,2026,Q2,5,39,32,80.9,4.35,4.6,4.6,4.42
#8060,Meridian Restaurants,Southeast,2026-05-18,2026,Q2,5,39,32,82.0,4.52,4.59,4.41,4.19
#8060,Meridian Restaurants,Southeast,2026-05-25,2026,Q2,5,39,31,79.9,4.4,4.42,4.53,4.4
#8061,Meridian Restaurants,Southeast,2024-01-08,2024,Q1,1,47,39,83.2,4.67,4.61,4.57,4.24
#8061,Meridian Restaurants,Southeast,2024-01-15,2024,Q1,1,45,37,81.9,4.47,4.54,4.52,4.32
#8061,Meridian Restaurants,Southeast,2024-01-29,2024,Q1,1,38,32,83.6,4.68,4.63,4.66,4.38
#8061,Meridian Restaurants,Southeast,2024-02-05,2024,Q1,2,43,36,82.9,4.46,4.68,4.72,4.26
#8061,Meridian Restaurants,Southeast,2024-02-12,2024,Q1,2,41,33,81.6,4.45,4.42,4.71,4.49
#8061,Meridian Restaurants,Southeast,2024-02-19,2024,Q1,2,42,35,82.3,4.62,4.7,4.73,4.35
#8061,Meridian Restaurants,Southeast,2024-02-26,2024,Q1,2,41,34,82.7,4.72,4.44,4.48,4.36
#8061,Meridian Restaurants,Southeast,2024-03-04,2024,Q1,3,45,37,82.5,4.59,4.54,4.48,4.45
#8061,Meridian Restaurants,Southeast,2024-03-11,2024,Q1,3,46,38,83.1,4.55,4.54,4.58,4.29
#8061,Meridian Restaurants,Southeast,2024-03-18,2024,Q1,3,40,33,83.7,4.55,4.59,4.64,4.33
#8061,Meridian Restaurants,Southeast,2024-03-25,2024,Q1,3,45,37,82.4,4.64,4.58,4.7,4.4
#8061,Meridian Restaurants,Southeast,2024-04-08,2024,Q2,4,44,36,82.7,4.48,4.61,4.69,4.31
#8061,Meridian Restaurants,Southeast,2024-04-15,2024,Q2,4,46,37,81.1,4.54,4.65,4.55,4.34
#8061,Meridian Restaurants,Southeast,2024-04-22,2024,Q2,4,43,36,82.9,4.66,4.63,4.7,4.38
#8061,Meridian Restaurants,Southeast,2024-04-29,2024,Q2,4,44,36,81.5,4.49,4.63,4.72,4.37
#8061,Meridian Restaurants,Southeast,2024-05-06,2024,Q2,5,47,39,83.8,4.62,4.64,4.66,4.34
#8061,Meridian Restaurants,Southeast,2024-05-27,2024,Q2,5,45,36,81.1,4.72,4.68,4.6,4.24
#8061,Meridian Restaurants,Southeast,2024-06-03,2024,Q2,6,42,35,82.2,4.64,4.43,4.49,4.39
#8061,Meridian Restaurants,Southeast,2024-06-10,2024,Q2,6,43,35,81.6,4.57,4.49,4.5,4.3
#8061,Meridian Restaurants,Southeast,2024-06-17,2024,Q2,6,39,32,82.3,4.44,4.47,4.74,4.52
#8061,Meridian Restaurants,Southeast,2024-06-24,2024,Q2,6,46,39,83.9,4.72,4.43,4.71,4.5
#8061,Meridian Restaurants,Southeast,2024-07-01,2024,Q3,7,45,38,83.8,4.62,4.51,4.67,4.41
#8061,Meridian Restaurants,Southeast,2024-07-08,2024,Q3,7,46,38,83.3,4.52,4.57,4.56,4.36
#8061,Meridian Restaurants,Southeast,2024-07-15,2024,Q3,7,39,32,82.2,4.7,4.46,4.49,4.31
#8061,Meridian Restaurants,Southeast,2024-07-22,2024,Q3,7,38,31,82.6,4.62,4.49,4.75,4.28
#8061,Meridian Restaurants,Southeast,2024-07-29,2024,Q3,7,46,39,84.4,4.53,4.67,4.58,4.28
#8061,Meridian Restaurants,Southeast,2024-08-05,2024,Q3,8,38,31,81.9,4.66,4.67,4.49,4.48
#8061,Meridian Restaurants,Southeast,2024-08-12,2024,Q3,8,43,36,82.7,4.65,4.58,4.68,4.46
#8061,Meridian Restaurants,Southeast,2024-08-26,2024,Q3,8,42,34,81.9,4.58,4.45,4.52,4.32
#8061,Meridian Restaurants,Southeast,2024-09-16,2024,Q3,9,46,38,82.5,4.61,4.59,4.6,4.49
#8061,Meridian Restaurants,Southeast,2024-09-23,2024,Q3,9,40,33,82.2,4.6,4.6,4.48,4.53
#8061,Meridian Restaurants,Southeast,2024-09-30,2024,Q3,9,39,33,83.9,4.45,4.51,4.57,4.47
#8061,Meridian Restaurants,Southeast,2024-10-21,2024,Q4,10,38,32,83.2,4.65,4.69,4.49,4.28
#8061,Meridian Restaurants,Southeast,2024-10-28,2024,Q4,10,43,36,82.9,4.5,4.7,4.71,4.26
#8061,Meridian Restaurants,Southeast,2024-11-04,2024,Q4,11,41,34,82.0,4.49,4.45,4.49,4.28
#8061,Meridian Restaurants,Southeast,2024-11-18,2024,Q4,11,42,35,83.4,4.49,4.41,4.47,4.52
#8061,Meridian Restaurants,Southeast,2024-11-25,2024,Q4,11,44,37,84.5,4.54,4.47,4.73,4.51
#8061,Meridian Restaurants,Southeast,2024-12-02,2024,Q4,12,43,36,82.6,4.72,4.49,4.76,4.42
#8061,Meridian Restaurants,Southeast,2024-12-09,2024,Q4,12,44,36,81.5,4.64,4.65,4.75,4.42
#8061,Meridian Restaurants,Southeast,2024-12-16,2024,Q4,12,39,32,82.2,4.73,4.56,4.5,4.46
#8061,Meridian Restaurants,Southeast,2024-12-23,2024,Q4,12,41,34,82.6,4.56,4.55,4.65,4.34
#8061,Meridian Restaurants,Southeast,2024-12-30,2024,Q4,12,39,33,84.0,4.69,4.59,4.68,4.27
